Algorithm,Method,SourceFile,Run,Seed,SimSteps,Dt,ObsUpdateSteps,RunMinDistance,SafetyViolation,Collision,FirstCollisionStep,CollisionSteps,RunMaxComputeTimeMs,RunMeanComputeTimeMs,WallTimeS,TotalControlEffort,TotalFullCost,TerminalFullCost,TotalQRStageCost,TotalQSigmaInvStageCost,MovingCollisionRadius,MovingSafeRadius,DroneRadius,DrEpsCvar,CvarAlpha,CvarN,RiskCostA,RiskCostCu,SigmaCp,Nmc,OmegaSoft,OmegaHard
MPPI,mppi,mppi_crazyflie.py,42,1763790482,700,0.02,15,0.017248960497504528,1.0,1.0,33,61,29.137018020264804,28.241061697398045,20.01498727098806,58.864370193122205,4827.629351990007,0.07537377522474006,4827.629351990007,4827.629351990007,0.08,0.08,0.04,,,,,,,,,
RAMPPI,ramppi,RA_mppi_crazyflie.py,42,173670537,700,0.02,15,0.07434948682285897,1.0,1.0,483,3,30.88267002021894,28.81249060571593,20.554221332015004,61.23089177529555,2120.1321923697737,0.24784647480838262,2120.1321923697737,2120.1321923697737,0.08,0.08,0.04,,0.95,60.0,5000.0,0.0,,,,
DRMPPI,drmppi,DR_mppi_crazyflie.py,42,1805008944,700,0.02,15,0.0918213560627289,0.0,0.0,-1,0,31.26236901152879,29.257554296636954,20.868317756976467,63.138519455949705,17583.972004319603,1.0068428399877203,17583.972004319603,17583.972004319603,0.08,0.08,0.04,0.004,0.95,60.0,5000.0,0.0,,,,
DRAMPPI,dramppi,DRA_mppi_crazyflie.py,42,1879206247,700,0.02,15,0.09191394917199681,0.0,0.0,-1,0,50.28133996529505,29.4131876328694,20.980467916000634,74.56750911668263,2818.260550190417,0.15027047244200512,2818.260550190417,2818.260550190417,0.08,0.08,0.04,,,,,,0.05,60.0,5000.0,1000.0
MPPI,mppi,mppi_crazyflie.py,43,1488659697,700,0.02,15,0.005610097991052199,1.0,1.0,35,61,47.66997304977849,40.467364545329474,28.594392563973088,60.168496948776735,6300.013591597812,0.13214310911675065,6300.013591597812,6300.013591597812,0.08,0.08,0.04,,,,,,,,,
RAMPPI,ramppi,RA_mppi_crazyflie.py,43,920614173,700,0.02,15,0.07567611396974915,1.0,1.0,484,3,64.78915602201596,44.292576945320306,31.403212996956427,63.251905113772736,1810.945024355849,0.2641661319603894,1810.945024355849,1810.945024355849,0.08,0.08,0.04,,0.95,60.0,5000.0,0.0,,,,
DRMPPI,drmppi,DR_mppi_crazyflie.py,43,575464499,700,0.02,15,0.10058449230277963,0.0,0.0,-1,0,65.5230789561756,44.85849462133566,31.809365972003434,62.36541775709264,13477.101448798969,0.664395650941014,13477.101448798969,13477.101448798969,0.08,0.08,0.04,0.004,0.95,60.0,5000.0,0.0,,,,
DRAMPPI,dramppi,DRA_mppi_crazyflie.py,43,1327991421,700,0.02,15,0.07616073712655855,1.0,1.0,483,2,65.22268598200753,45.833129488746636,32.48683585197432,68.26424544937089,16900.302253628117,0.14831655626495613,16900.302253628117,16900.302253628117,0.08,0.08,0.04,,,,,,0.05,60.0,5000.0,1000.0
MPPI,mppi,mppi_crazyflie.py,44,1444571963,700,0.02,15,0.00936605080123606,1.0,1.0,32,59,59.555204992648214,41.353209632299176,29.19996578100836,57.89689090461265,4741.836899981308,0.07549304258522808,4741.836899981308,4741.836899981308,0.08,0.08,0.04,,,,,,,,,
RAMPPI,ramppi,RA_mppi_crazyflie.py,44,672388949,700,0.02,15,0.07679275735659746,1.0,1.0,484,2,62.61883600382134,44.401845696182654,31.48028095596237,62.027444142020784,2533.416690550913,0.14270479796048668,2533.416690550913,2533.416690550913,0.08,0.08,0.04,,0.95,60.0,5000.0,0.0,,,,
DRMPPI,drmppi,DR_mppi_crazyflie.py,44,1463826282,700,0.02,15,0.09174578506043264,0.0,0.0,-1,0,65.80178102012724,44.77619530907499,31.7530237470055,63.36903120244461,15490.600752789891,0.9048669424810242,15490.600752789891,15490.600752789891,0.08,0.08,0.04,0.004,0.95,60.0,5000.0,0.0,,,,
DRAMPPI,dramppi,DRA_mppi_crazyflie.py,44,384319804,700,0.02,15,0.0844413643449463,0.0,0.0,-1,0,52.04274400603026,45.48284869350027,32.244786768977065,67.98050482143748,15438.379891260487,0.13423535508574275,15438.379891260487,15438.379891260487,0.08,0.08,0.04,,,,,,0.05,60.0,5000.0,1000.0
MPPI,mppi,mppi_crazyflie.py,45,549845687,700,0.02,15,0.009970423667904644,1.0,1.0,32,65,58.92907502129674,39.95464344226223,28.236557202995755,57.30907040748829,5987.429187229473,0.08034188986414874,5987.429187229473,5987.429187229473,0.08,0.08,0.04,,,,,,,,,
RAMPPI,ramppi,RA_mppi_crazyflie.py,45,20856635,700,0.02,15,0.07025473761094132,1.0,1.0,484,4,63.38088697521016,43.49037101176301,30.85023021197412,62.036379270654194,1454.8394590559406,0.22342771843895645,1454.8394590559406,1454.8394590559406,0.08,0.08,0.04,,0.95,60.0,5000.0,0.0,,,,
DRMPPI,drmppi,DR_mppi_crazyflie.py,45,625331721,700,0.02,15,0.09556063431391552,0.0,0.0,-1,0,68.36931500583887,44.36054881736969,31.464536757965107,62.59573816477422,17823.96946304174,0.8834861265507337,17823.96946304174,17823.96946304174,0.08,0.08,0.04,0.004,0.95,60.0,5000.0,0.0,,,,
DRAMPPI,dramppi,DRA_mppi_crazyflie.py,45,451063818,700,0.02,15,0.08223885465649958,0.0,0.0,-1,0,64.84859099145979,44.40444557328841,31.495014315005392,70.05718974763471,5586.949966295472,0.1370938845270994,5586.949966295472,5586.949966295472,0.08,0.08,0.04,,,,,,0.05,60.0,5000.0,1000.0
MPPI,mppi,mppi_crazyflie.py,46,1765333524,700,0.02,15,0.022472528253771856,1.0,1.0,32,55,47.205098962876946,39.67871475948154,28.04764010303188,57.87976549883973,5062.059617549028,0.0891867091129447,5062.059617549028,5062.059617549028,0.08,0.08,0.04,,,,,,,,,
RAMPPI,ramppi,RA_mppi_crazyflie.py,46,1868312230,700,0.02,15,0.07827368707169784,1.0,1.0,483,2,67.29582900879905,44.51270356158992,31.567470570968,61.39802762396094,1481.5580189776397,0.18576959179468328,1481.5580189776397,1481.5580189776397,0.08,0.08,0.04,,0.95,60.0,5000.0,0.0,,,,
DRMPPI,drmppi,DR_mppi_crazyflie.py,46,1871869742,700,0.02,15,0.08886484782877635,0.0,0.0,-1,0,68.81094200070947,47.1018831296325,33.36334075697232,61.630338898440556,15694.078120275586,1.0522924575203527,15694.078120275586,15694.078120275586,0.08,0.08,0.04,0.004,0.95,60.0,5000.0,0.0,,,,
DRAMPPI,dramppi,DRA_mppi_crazyflie.py,46,2089136091,700,0.02,15,0.08829139097915799,0.0,0.0,-1,0,68.64734494592994,47.18143315511822,33.40677943901392,67.2920952265117,11649.138513853728,0.1972968787398056,11649.138513853728,11649.138513853728,0.08,0.08,0.04,,,,,,0.05,60.0,5000.0,1000.0
MPPI,mppi,mppi_crazyflie.py,47,1350752517,700,0.02,15,0.020867683137574682,1.0,1.0,33,57,61.72689504455775,42.365172118048314,29.913270193967037,57.68406288459184,5966.229260893244,0.10519546140340125,5966.229260893244,5966.229260893244,0.08,0.08,0.04,,,,,,,,,
RAMPPI,ramppi,RA_mppi_crazyflie.py,47,948741832,700,0.02,15,0.08926945511054134,0.0,0.0,-1,0,67.64581298921257,46.003473306690076,32.58768176304875,62.18533908743097,1223.9234628928657,0.1853020011221834,1223.9234628928657,1223.9234628928657,0.08,0.08,0.04,,0.95,60.0,5000.0,0.0,,,,
DRMPPI,drmppi,DR_mppi_crazyflie.py,47,1250404833,700,0.02,15,0.10119737232877106,0.0,0.0,-1,0,70.66355599090457,47.00215010321699,33.28121534601087,63.32878466874985,13896.01276295899,1.061375545269593,13896.01276295899,13896.01276295899,0.08,0.08,0.04,0.004,0.95,60.0,5000.0,0.0,,,,
DRAMPPI,dramppi,DRA_mppi_crazyflie.py,47,813358346,700,0.02,15,0.08268191785084722,0.0,0.0,-1,0,68.92205402255058,47.67339547929753,33.755853837006725,66.7767255316947,1734.664521770546,0.15299192354184,1734.664521770546,1734.664521770546,0.08,0.08,0.04,,,,,,0.05,60.0,5000.0,1000.0
MPPI,mppi,mppi_crazyflie.py,48,1016531149,700,0.02,15,0.009118888077496293,1.0,1.0,31,62,60.21890603005886,42.28873185863319,29.859527231019456,59.26763733909667,4506.932033490342,0.07887688946505506,4506.932033490342,4506.932033490342,0.08,0.08,0.04,,,,,,,,,
RAMPPI,ramppi,RA_mppi_crazyflie.py,48,592591844,700,0.02,15,0.08014359160454183,0.0,0.0,-1,0,64.04409697279334,45.74957523461698,32.408097542996984,61.87444362791852,1361.304238371182,0.17961848556094406,1361.304238371182,1361.304238371182,0.08,0.08,0.04,,0.95,60.0,5000.0,0.0,,,,
DRMPPI,drmppi,DR_mppi_crazyflie.py,48,1488505754,700,0.02,15,0.1033070141578206,0.0,0.0,-1,0,69.8089639772661,46.173849846652175,32.71627149300184,63.35231270349223,14370.658097122436,1.0296927482079457,14370.658097122436,14370.658097122436,0.08,0.08,0.04,0.004,0.95,60.0,5000.0,0.0,,,,
DRAMPPI,dramppi,DRA_mppi_crazyflie.py,48,2074692775,700,0.02,15,0.07876503972991603,1.0,1.0,483,2,67.75554304476827,47.27647490583227,33.48135265294695,71.64931178799523,13741.082127338845,0.1446846207876714,13741.082127338845,13741.082127338845,0.08,0.08,0.04,,,,,,0.05,60.0,5000.0,1000.0
MPPI,mppi,mppi_crazyflie.py,49,341015522,700,0.02,15,0.013213985955267888,1.0,1.0,33,64,61.672887997701764,40.096159002527465,28.324772055028006,57.5936729517912,4638.307120147111,0.08179343585882015,4638.307120147111,4638.307120147111,0.08,0.08,0.04,,,,,,,,,
RAMPPI,ramppi,RA_mppi_crazyflie.py,49,124989142,700,0.02,15,0.07748302854460362,1.0,1.0,484,2,65.76159998076037,45.7107524093174,32.38234646699857,62.05920639859778,1161.5676210845259,0.3221163599389361,1161.5676210845259,1161.5676210845259,0.08,0.08,0.04,,0.95,60.0,5000.0,0.0,,,,
DRMPPI,drmppi,DR_mppi_crazyflie.py,49,812260400,700,0.02,15,0.09277132004102356,0.0,0.0,-1,0,69.38440300291404,46.71883410898902,33.087074726005085,63.40530639101643,18505.015111881872,0.9031137337254516,18505.015111881872,18505.015111881872,0.08,0.08,0.04,0.004,0.95,60.0,5000.0,0.0,,,,
DRAMPPI,dramppi,DRA_mppi_crazyflie.py,49,877749363,700,0.02,15,0.08535655040445082,0.0,0.0,-1,0,67.4225750262849,47.1556960595938,33.40208818903193,67.6916530855771,1407.9826920947694,0.13306709788335008,1407.9826920947694,1407.9826920947694,0.08,0.08,0.04,,,,,,0.05,60.0,5000.0,1000.0
MPPI,mppi,mppi_crazyflie.py,50,885012874,700,0.02,15,0.009373766958134487,1.0,1.0,33,58,98.28945097979158,53.12205198121124,37.445014527998865,58.44362086577298,5331.878199799006,0.07940711200926685,5331.878199799006,5331.878199799006,0.08,0.08,0.04,,,,,,,,,
RAMPPI,ramppi,RA_mppi_crazyflie.py,50,362127685,700,0.02,15,0.06495074555190526,1.0,1.0,482,6,109.77619397453964,101.98808419659534,71.78608694300056,61.244651355121576,1991.6269538130953,0.21976250385638313,1991.6269538130953,1991.6269538130953,0.08,0.08,0.04,,0.95,60.0,5000.0,0.0,,,,
DRMPPI,drmppi,DR_mppi_crazyflie.py,50,352109286,700,0.02,15,0.09497250452990738,0.0,0.0,-1,0,63.43341403407976,46.63409454698142,33.028595867042895,62.693006769190866,19106.41026798469,0.9401403702428474,19106.41026798469,19106.41026798469,0.08,0.08,0.04,0.004,0.95,60.0,5000.0,0.0,,,,
DRAMPPI,dramppi,DRA_mppi_crazyflie.py,50,515705438,700,0.02,15,0.08136371450105802,0.0,0.0,-1,0,68.24357598088682,46.96118064141566,33.259516623977106,69.22119513360812,12198.997361283828,0.14640401178844795,12198.997361283828,12198.997361283828,0.08,0.08,0.04,,,,,,0.05,60.0,5000.0,1000.0
MPPI,mppi,mppi_crazyflie.py,51,1242333319,700,0.02,15,0.00791641768023976,1.0,1.0,32,60,59.08947199350223,41.688839349662885,29.446619111986365,59.24269147780589,6392.580869725842,0.08859236033874462,6392.580869725842,6392.580869725842,0.08,0.08,0.04,,,,,,,,,
RAMPPI,ramppi,RA_mppi_crazyflie.py,51,1675054115,700,0.02,15,0.08548598271779277,0.0,0.0,-1,0,68.34424403496087,45.350110291786095,32.130445924995,63.01597991309211,2507.9243459384384,0.17685785328731787,2507.9243459384384,2507.9243459384384,0.08,0.08,0.04,,0.95,60.0,5000.0,0.0,,,,
DRMPPI,drmppi,DR_mppi_crazyflie.py,51,1015525194,700,0.02,15,0.09398171605604407,0.0,0.0,-1,0,69.18033899273723,47.11243935411663,33.35807360598119,63.050694040807585,19377.327595740364,0.8460258924894161,19377.327595740364,19377.327595740364,0.08,0.08,0.04,0.004,0.95,60.0,5000.0,0.0,,,,
DRAMPPI,dramppi,DRA_mppi_crazyflie.py,51,437587580,700,0.02,15,0.09013635091740196,0.0,0.0,-1,0,97.89992403239012,48.577843464029556,34.41265246702824,68.70052362284274,5594.4531719762535,0.2517364568606746,5594.4531719762535,5594.4531719762535,0.08,0.08,0.04,,,,,,0.05,60.0,5000.0,1000.0
MPPI,mppi,mppi_crazyflie.py,52,916418952,700,0.02,15,0.02566480896888732,1.0,1.0,34,55,96.5689750155434,93.97049717580168,66.0545575679862,57.86647394955797,4800.02590272823,0.10977395230262135,4800.02590272823,4800.02590272823,0.08,0.08,0.04,,,,,,,,,
RAMPPI,ramppi,RA_mppi_crazyflie.py,52,1185520397,700,0.02,15,0.08662329244834992,0.0,0.0,-1,0,104.15225505130365,57.649203227151055,40.767734137014486,61.82263111163632,1542.0844566303265,0.17452229350946818,1542.0844566303265,1542.0844566303265,0.08,0.08,0.04,,0.95,60.0,5000.0,0.0,,,,
DRMPPI,drmppi,DR_mppi_crazyflie.py,52,2008950748,700,0.02,15,0.09862124262348956,0.0,0.0,-1,0,67.1254500048235,45.840541476417066,32.49403716204688,63.88217083933799,16858.919692083848,0.9805357523996963,16858.919692083848,16858.919692083848,0.08,0.08,0.04,0.004,0.95,60.0,5000.0,0.0,,,,
DRAMPPI,dramppi,DRA_mppi_crazyflie.py,52,788113918,700,0.02,15,0.0886297002366151,0.0,0.0,-1,0,65.16559497686103,46.28773401582813,32.8055094719748,66.40570943477833,3232.5814926910907,0.15687027809765544,3232.5814926910907,3232.5814926910907,0.08,0.08,0.04,,,,,,0.05,60.0,5000.0,1000.0
MPPI,mppi,mppi_crazyflie.py,53,512725733,700,0.02,15,0.01978773094177781,1.0,1.0,33,58,48.15531999338418,40.97147391734844,28.94757696101442,58.515273082909516,4836.078472128879,0.07181706679101747,4836.078472128879,4836.078472128879,0.08,0.08,0.04,,,,,,,,,
RAMPPI,ramppi,RA_mppi_crazyflie.py,53,1089379200,700,0.02,15,0.06768209717391517,1.0,1.0,483,5,64.4379920559004,45.17396137218124,32.02596118999645,60.741965741856376,1523.3998739473539,0.21834088242729205,1523.3998739473539,1523.3998739473539,0.08,0.08,0.04,,0.95,60.0,5000.0,0.0,,,,
DRMPPI,drmppi,DR_mppi_crazyflie.py,53,130662949,700,0.02,15,0.09258332858753328,0.0,0.0,-1,0,66.06648798333481,45.626017534107504,32.3494813379948,62.972481519599214,19945.834773799295,1.044135854004253,19945.834773799295,19945.834773799295,0.08,0.08,0.04,0.004,0.95,60.0,5000.0,0.0,,,,
DRAMPPI,dramppi,DRA_mppi_crazyflie.py,53,716052215,700,0.02,15,0.07973746591195806,1.0,1.0,483,2,102.74112602928653,62.54396834701765,44.189683825999964,73.24456019980695,21653.324674755197,0.13690801143920783,21653.324674755197,21653.324674755197,0.08,0.08,0.04,,,,,,0.05,60.0,5000.0,1000.0
MPPI,mppi,mppi_crazyflie.py,54,351559949,700,0.02,15,0.01312272133376694,1.0,1.0,32,63,96.46276902640238,91.73219118142568,64.48542698699748,58.20797326598737,6492.341028333136,0.09055696233402105,6492.341028333136,6492.341028333136,0.08,0.08,0.04,,,,,,,,,
RAMPPI,ramppi,RA_mppi_crazyflie.py,54,607140171,700,0.02,15,0.08438466024854406,0.0,0.0,-1,0,53.119597025215626,46.236446999246255,32.735624906024896,61.26205316615494,1156.483468100655,0.1625005656844687,1156.483468100655,1156.483468100655,0.08,0.08,0.04,,0.95,60.0,5000.0,0.0,,,,
DRMPPI,drmppi,DR_mppi_crazyflie.py,54,274213066,700,0.02,15,0.09772995581364448,0.0,0.0,-1,0,68.90317902434617,47.05449841534054,33.31610415701289,62.8379521794453,13915.760960749074,1.14954719974927,13915.760960749074,13915.760960749074,0.08,0.08,0.04,0.004,0.95,60.0,5000.0,0.0,,,,
DRAMPPI,dramppi,DRA_mppi_crazyflie.py,54,605225963,700,0.02,15,0.07749522984079557,1.0,1.0,483,1,68.41524300398305,47.387786862174316,33.55511985300109,66.50132389747495,5133.741193213039,0.16527415695296682,5133.741193213039,5133.741193213039,0.08,0.08,0.04,,,,,,0.05,60.0,5000.0,1000.0
MPPI,mppi,mppi_crazyflie.py,55,754096503,700,0.02,15,0.009162937944329928,1.0,1.0,33,59,62.38752597710118,42.749346498666064,30.173414010962006,57.66872901405719,5041.095659658139,0.06961169079230309,5041.095659658139,5041.095659658139,0.08,0.08,0.04,,,,,,,,,
RAMPPI,ramppi,RA_mppi_crazyflie.py,55,183354928,700,0.02,15,0.07282657865774995,1.0,1.0,483,3,53.450666018761694,45.44112070338867,32.187761584005784,61.2930694690607,1179.4018985946814,0.24291202896166686,1179.4018985946814,1179.4018985946814,0.08,0.08,0.04,,0.95,60.0,5000.0,0.0,,,,
DRMPPI,drmppi,DR_mppi_crazyflie.py,55,739260265,700,0.02,15,0.09542909971995332,0.0,0.0,-1,0,68.95340298069641,47.015273060034296,33.29601588996593,61.83090965736217,17712.231751169784,0.7231455436617944,17712.231751169784,17712.231751169784,0.08,0.08,0.04,0.004,0.95,60.0,5000.0,0.0,,,,
DRAMPPI,dramppi,DRA_mppi_crazyflie.py,55,1034686946,700,0.02,15,0.08875020782553866,0.0,0.0,-1,0,98.25075295520946,71.35323008605545,50.32757790602045,66.57264872543641,11332.426152987387,0.15039736313984026,11332.426152987387,11332.426152987387,0.08,0.08,0.04,,,,,,0.05,60.0,5000.0,1000.0
MPPI,mppi,mppi_crazyflie.py,56,201839291,700,0.02,15,0.013324614804986654,1.0,1.0,33,58,100.47439998015761,83.13830177382832,58.461833248031326,57.66806086671704,5103.1037116546795,0.06994327238134684,5103.1037116546795,5103.1037116546795,0.08,0.08,0.04,,,,,,,,,
RAMPPI,ramppi,RA_mppi_crazyflie.py,56,1896964420,700,0.02,15,0.06736971889003684,1.0,1.0,483,5,53.05189802311361,45.925799385045785,32.53053324302891,61.34775373863529,2085.6067595833574,0.2775078840123003,2085.6067595833574,2085.6067595833574,0.08,0.08,0.04,,0.95,60.0,5000.0,0.0,,,,
DRMPPI,drmppi,DR_mppi_crazyflie.py,56,1881585973,700,0.02,15,0.09520611354317601,0.0,0.0,-1,0,66.71600899426267,47.10757114500406,33.361159531981684,63.11422896833441,16993.483455294172,0.6681721185610048,16993.483455294172,16993.483455294172,0.08,0.08,0.04,0.004,0.95,60.0,5000.0,0.0,,,,
DRAMPPI,dramppi,DRA_mppi_crazyflie.py,56,2034156137,700,0.02,15,0.08101816815434687,0.0,0.0,-1,0,67.84334499388933,46.61593921640555,33.025798693008255,69.52184567591243,44086.67952411978,0.18948518041013784,44086.67952411978,44086.67952411978,0.08,0.08,0.04,,,,,,0.05,60.0,5000.0,1000.0
MPPI,mppi,mppi_crazyflie.py,57,257125713,700,0.02,15,0.02976782552251814,1.0,1.0,33,63,48.15753101138398,41.73205103691934,29.47344441700261,59.93231763319184,4603.50035272713,0.14065825118015177,4603.50035272713,4603.50035272713,0.08,0.08,0.04,,,,,,,,,
RAMPPI,ramppi,RA_mppi_crazyflie.py,57,58806094,700,0.02,15,0.07603846287920905,1.0,1.0,484,2,68.20227700518444,44.49419432328016,31.528199594002217,62.929100930247,1070.7792449062738,0.1819203719647599,1070.7792449062738,1070.7792449062738,0.08,0.08,0.04,,0.95,60.0,5000.0,0.0,,,,
DRMPPI,drmppi,DR_mppi_crazyflie.py,57,2081075819,700,0.02,15,0.09324705186026461,0.0,0.0,-1,0,62.63730098726228,46.8712115062434,33.196980766020715,62.71782203749608,16831.897725178373,0.8605249434338516,16831.897725178373,16831.897725178373,0.08,0.08,0.04,0.004,0.95,60.0,5000.0,0.0,,,,
DRAMPPI,dramppi,DRA_mppi_crazyflie.py,57,1970857936,700,0.02,15,0.08022802110654192,0.0,0.0,-1,0,102.00073098530993,55.81619353316325,39.46207024704199,70.47754722088915,12480.59492965371,0.14622274873186653,12480.59492965371,12480.59492965371,0.08,0.08,0.04,,,,,,0.05,60.0,5000.0,1000.0
MPPI,mppi,mppi_crazyflie.py,58,1721470524,700,0.02,15,0.006863711024469283,1.0,1.0,34,63,100.69293400738388,93.82924302090292,65.94161143800011,58.16567465040865,5081.98983717205,0.07757374424214036,5081.98983717205,5081.98983717205,0.08,0.08,0.04,,,,,,,,,
RAMPPI,ramppi,RA_mppi_crazyflie.py,58,260971939,700,0.02,15,0.07113254980808618,1.0,1.0,483,4,102.4990199948661,50.934664970014374,36.04755059198942,61.40691069028422,1458.5153739453494,0.21422861338499072,1458.5153739453494,1458.5153739453494,0.08,0.08,0.04,,0.95,60.0,5000.0,0.0,,,,
DRMPPI,drmppi,DR_mppi_crazyflie.py,58,1432184335,700,0.02,15,0.09323312513803934,0.0,0.0,-1,0,67.67609098460525,46.89621435420122,33.21761278103804,62.584710518032466,17362.400874048148,0.8709526620250235,17362.400874048148,17362.400874048148,0.08,0.08,0.04,0.004,0.95,60.0,5000.0,0.0,,,,
DRAMPPI,dramppi,DRA_mppi_crazyflie.py,58,1605990834,700,0.02,15,0.09128038052279662,0.0,0.0,-1,0,64.43491100799292,46.970202303990455,33.27410039695678,66.83302440432374,25896.712395082308,0.15927768970788514,25896.712395082308,25896.712395082308,0.08,0.08,0.04,,,,,,0.05,60.0,5000.0,1000.0
MPPI,mppi,mppi_crazyflie.py,59,620819972,700,0.02,15,0.01820295337420961,1.0,1.0,35,53,47.593923984095454,41.196797901814406,29.10397468600422,57.73197689746819,4282.523736925209,0.11416619807416656,4282.523736925209,4282.523736925209,0.08,0.08,0.04,,,,,,,,,
RAMPPI,ramppi,RA_mppi_crazyflie.py,59,1925263632,700,0.02,15,0.08476444805591833,0.0,0.0,-1,0,66.27494998974726,45.31242150555564,32.120480608951766,62.24219460704096,1381.586952790619,0.19673748756635745,1381.586952790619,1381.586952790619,0.08,0.08,0.04,,0.95,60.0,5000.0,0.0,,,,
DRMPPI,drmppi,DR_mppi_crazyflie.py,59,1619008472,700,0.02,15,0.09824209784891696,0.0,0.0,-1,0,53.908151981886476,46.113212981893284,32.67712261597626,63.87935190435745,15265.542330792108,0.8893723946399799,15265.542330792108,15265.542330792108,0.08,0.08,0.04,0.004,0.95,60.0,5000.0,0.0,,,,
DRAMPPI,dramppi,DRA_mppi_crazyflie.py,59,360626498,700,0.02,15,0.08858667335865969,0.0,0.0,-1,0,66.84189400402829,46.52323308500594,32.968249869998544,68.15352133283427,8920.526033090875,0.1283172673855511,8920.526033090875,8920.526033090875,0.08,0.08,0.04,,,,,,0.05,60.0,5000.0,1000.0
MPPI,mppi,mppi_crazyflie.py,60,1240885929,700,0.02,15,0.011030720541000828,1.0,1.0,32,62,100.74165900005028,65.28620490230553,45.96873676701216,57.41838371942724,6402.178188876887,0.10592385280897466,6402.178188876887,6402.178188876887,0.08,0.08,0.04,,,,,,,,,
RAMPPI,ramppi,RA_mppi_crazyflie.py,60,711811842,700,0.02,15,0.0827445342681483,0.0,0.0,-1,0,109.11357699660584,88.47007288738885,62.34155805699993,62.62699926451532,1263.7509645021685,0.20374134862253054,1263.7509645021685,1263.7509645021685,0.08,0.08,0.04,,0.95,60.0,5000.0,0.0,,,,
DRMPPI,drmppi,DR_mppi_crazyflie.py,60,1687037081,700,0.02,15,0.09614262896355381,0.0,0.0,-1,0,53.33020398393273,46.18055809114594,32.721996075997595,63.383971753151215,15778.509578469746,0.7313241826194942,15778.509578469746,15778.509578469746,0.08,0.08,0.04,0.004,0.95,60.0,5000.0,0.0,,,,
DRAMPPI,dramppi,DRA_mppi_crazyflie.py,60,812085169,700,0.02,15,0.0827738645896891,0.0,0.0,-1,0,67.29197403183207,46.17447986458761,32.7249149470008,67.35384616182702,1512.4310270166852,0.1184452524090715,1512.4310270166852,1512.4310270166852,0.08,0.08,0.04,,,,,,0.05,60.0,5000.0,1000.0
MPPI,mppi,mppi_crazyflie.py,61,1851858492,700,0.02,15,0.013779375349202172,1.0,1.0,34,60,60.18560100346804,41.28471864304239,29.168310911976732,58.38596595374186,4503.662764740696,0.07669644071645501,4503.662764740696,4503.662764740696,0.08,0.08,0.04,,,,,,,,,
RAMPPI,ramppi,RA_mppi_crazyflie.py,61,744852464,700,0.02,15,0.0758858240084237,1.0,1.0,483,3,52.00467596296221,44.76026930754805,31.739217664056923,62.42857570800223,1810.2177493962274,0.2071283591345908,1810.2177493962274,1810.2177493962274,0.08,0.08,0.04,,0.95,60.0,5000.0,0.0,,,,
DRMPPI,drmppi,DR_mppi_crazyflie.py,61,1426001516,700,0.02,15,0.09831686519758923,0.0,0.0,-1,0,68.0566699593328,46.40063055524869,32.873849582043476,63.26496958558578,21752.103360291236,0.8285892015064533,21752.103360291236,21752.103360291236,0.08,0.08,0.04,0.004,0.95,60.0,5000.0,0.0,,,,
DRAMPPI,dramppi,DRA_mppi_crazyflie.py,61,1108650675,700,0.02,15,0.07238115192962082,1.0,1.0,216,5,66.21225900016725,47.052913164703305,33.32778070104541,68.13212566395464,29882.614499058112,0.11472840706666165,29882.614499058112,29882.614499058112,0.08,0.08,0.04,,,,,,0.05,60.0,5000.0,1000.0
MPPI,mppi,mppi_crazyflie.py,62,900209675,700,0.02,15,0.01899709496778632,1.0,1.0,33,58,48.009515972808,41.4460357542183,29.269002860004548,57.94736801792867,4858.669104071726,0.09481840530173968,4858.669104071726,4858.669104071726,0.08,0.08,0.04,,,,,,,,,
RAMPPI,ramppi,RA_mppi_crazyflie.py,62,19314526,700,0.02,15,0.07411909843440927,1.0,1.0,483,3,106.26198601676151,62.78996469336562,44.34071554400725,61.587832724196964,1858.5169438621174,0.3643946891163278,1858.5169438621174,1858.5169438621174,0.08,0.08,0.04,,0.95,60.0,5000.0,0.0,,,,
DRMPPI,drmppi,DR_mppi_crazyflie.py,62,2112775688,700,0.02,15,0.0910509745298572,0.0,0.0,-1,0,109.47441298048943,94.32740211844377,66.42796167795314,62.33827974383498,18916.491852642324,0.9685698695853534,18916.491852642324,18916.491852642324,0.08,0.08,0.04,0.004,0.95,60.0,5000.0,0.0,,,,
DRAMPPI,dramppi,DRA_mppi_crazyflie.py,62,907694531,700,0.02,15,0.0899145827672592,0.0,0.0,-1,0,52.750456030480564,46.12364753548588,32.68097475700779,68.34518870003973,3430.327568405892,0.1503968068305827,3430.327568405892,3430.327568405892,0.08,0.08,0.04,,,,,,0.05,60.0,5000.0,1000.0
MPPI,mppi,mppi_crazyflie.py,63,717277258,700,0.02,15,0.015897050669800832,1.0,1.0,33,60,60.23836403619498,42.6283296146929,30.098765017988626,58.004355270048165,3712.746979207339,0.11022930831512072,3712.746979207339,3712.746979207339,0.08,0.08,0.04,,,,,,,,,
RAMPPI,ramppi,RA_mppi_crazyflie.py,63,1884755621,700,0.02,15,0.07291465695234339,1.0,1.0,483,6,52.377643005456775,44.341667459645706,31.43929658504203,61.46135314530154,1865.9342325222303,0.28013483448574095,1865.9342325222303,1865.9342325222303,0.08,0.08,0.04,,0.95,60.0,5000.0,0.0,,,,
